height,img_name,object_type,width,xmax,xmin,ymax,ymin,Gun,Knife,Pliers,Scissors,Wrench,area
606,P01434.jpg,Gun,603,478.109,383.1,368.656,219.087,1,0,0,0,0,14210.401120999995
606,P01434.jpg,Gun,603,521.0169999999998,353.219,500.67,311.778,1,0,0,0,0,31695.699815999968
593,P01439.jpg,Gun,626,245.787,75.565,272.107,122.311,1,0,0,0,0,25498.574712000005
593,P01439.jpg,Gun,626,331.6930000000001,128.064,172.472,21.301,1,0,0,0,0,30782.79955900002
568,P01442.jpg,Gun,566,161.09799999999996,40.274,263.926,86.22,1,0,0,0,0,21471.14974399999
568,P01442.jpg,Gun,566,177.639,80.54899999999998,379.764,223.11900000000003,1,0,0,0,0,15208.663050000003
470,P01445.jpg,Gun,800,488.945,299.873,277.752,186.257,1,0,0,0,0,17299.142640000002
470,P01445.jpg,Gun,800,441.169,215.502,466.732,356.176,1,0,0,0,0,24948.840852000005
600,P01447.jpg,Gun,792,442.795,235.487,495.713,369.8730000000001,1,0,0,0,0,26087.638719999984
600,P01447.jpg,Gun,792,485.062,302.9120000000001,292.7,189.108,1,0,0,0,0,18869.28279999999
537,P01456.jpg,Gun,804,608.874,391.273,144.362,14.934,1,0,0,0,0,28163.662228
537,P01456.jpg,Gun,804,512.844,287.07,340.992,205.342,1,0,0,0,0,30626.24310000001
774,P01460.jpg,Gun,711,465.267,288.194,433.189,277.133,1,0,0,0,0,27633.304088000004
774,P01460.jpg,Gun,711,488.756,322.525,267.268,156.056,1,0,0,0,0,18486.881971999992
769,P01477.jpg,Gun,906,614.745,417.888,301.184,172.86900000000003,1,0,0,0,0,25259.705955000005
769,P01477.jpg,Gun,906,577.906,383.352,444.648,291.382,1,0,0,0,0,29818.513364
729,P01482.jpg,Gun,913,370.072,203.018,529.644,369.991,1,0,0,0,0,26670.672262000004
729,P01482.jpg,Gun,913,483.762,360.792,440.103,279.605,1,0,0,0,0,19736.439060000004
617,P01483.jpg,Gun,850,437.421,344.536,388.217,235.933,1,0,0,0,0,14144.899339999998
617,P01483.jpg,Gun,850,382.338,179.28799999999995,509.043,339.6,1,0,0,0,0,34405.401150000005
790,P01487.jpg,Gun,636,550.3380000000002,374.973,601.425,406.443,1,0,0,0,0,34193.01843000003
790,P01487.jpg,Gun,636,416.1880000000001,246.48,464.114,413.766,1,0,0,0,0,8544.458383999998
770,P01493.jpg,Gun,904,374.465,220.544,473.778,322.097,1,0,0,0,0,23346.891201000002
770,P01493.jpg,Gun,904,620.28,410.074,304.253,144.542,1,0,0,0,0,33572.21046599999
770,P01493.jpg,Gun,904,567.441,445.682,430.05800000000005,249.826,1,0,0,0,0,21944.86808800001
770,P01493.jpg,Gun,904,686.9019999999998,499.67,564.786,447.903,1,0,0,0,0,21884.237855999963
770,P01493.jpg,Gun,904,504.264,311.288,631.703,477.346,1,0,0,0,0,29787.196431999993
769,P01494.jpg,Gun,898,612.74,408.49300000000005,305.64,148.81,1,0,0,0,0,32032.05700999999
769,P01494.jpg,Gun,898,562.534,439.301,427.717,253.066,1,0,0,0,0,21522.766682999998
769,P01494.jpg,Gun,898,694.895,498.635,545.34,449.994,1,0,0,0,0,18712.60596
769,P01494.jpg,Gun,898,367.416,221.362,474.944,326.134,1,0,0,0,0,21734.29574
769,P01494.jpg,Gun,898,499.776,308.081,633.556,480.291,1,0,0,0,0,29380.134175000007
608,P01499.jpg,Gun,837,405.206,207.389,525.571,391.713,1,0,0,0,0,26479.387986
608,P01499.jpg,Gun,837,443.49300000000005,269.074,376.213,222.628,1,0,0,0,0,26788.142115000013
608,P01499.jpg,Gun,837,590.26,482.844,276.876,51.43,1,0,0,0,0,24216.507535999997
608,P01499.jpg,Gun,837,639.183,513.686,417.78,292.375,1,0,0,0,0,15737.951284999992
608,P01499.jpg,Gun,837,438.175,227.596,276.876,135.268,1,0,0,0,0,29819.671031999995
724,P01507.jpg,Gun,918,716.203,586.727,381.715,199.666,1,0,0,0,0,23570.976323999996
724,P01507.jpg,Gun,918,641.55,458.417,437.924,332.218,1,0,0,0,0,19358.256897999992
724,P01507.jpg,Gun,918,423.423,221.626,347.319,210.572,1,0,0,0,0,27595.134359000003
724,P01507.jpg,Gun,918,358.102,191.299,493.293,346.48,1,0,0,0,0,24488.848838999995
724,P01507.jpg,Gun,918,597.225,375.598,599.8380000000002,453.024,1,0,0,0,0,32537.946378000044
586,P01516.jpg,Gun,550,350.1269999999999,171.22,279.759,192.165,1,0,0,0,0,15671.179757999995
593,P01518.jpg,Gun,597,312.534,121.372,351.815,222.633,1,0,0,0,0,24694.689483999995
630,P01566.jpg,Gun,543,209.058,19.319000000000006,264.994,67.161,1,0,0,0,0,37536.635587
630,P01566.jpg,Pliers,543,396.728,166.28099999999995,304.415,73.001,0,0,1,0,0,53328.662058000016
597,P01575.jpg,Gun,546,505.067,319.83,524.364,331.3590000000001,1,0,0,0,0,35751.66718499999
597,P01575.jpg,Pliers,546,384.351,147.774,531.2819999999998,305.764,0,0,1,0,0,53352.37188599995
614,P01598.jpg,Gun,620,612.122,410.445,483.801,389.175,1,0,0,0,0,19083.88780199999
614,P01598.jpg,Gun,620,285.972,116.595,152.255,56.918,1,0,0,0,0,16147.895048999997
527,P01601.jpg,Gun,663,662.158,449.86300000000006,335.86300000000006,195.411,1,0,0,0,0,29817.257340000007
527,P01601.jpg,Gun,663,193.761,0.0,250.371,109.919,1,0,0,0,0,27214.119972
535,P01607.jpg,Gun,712,712.0,514.775,442.01,314.925,1,0,0,0,0,25064.339125
535,P01607.jpg,Gun,712,183.654,1.809,371.958,225.035,1,0,0,0,0,26717.212935000007
592,P01612.jpg,Gun,622,465.512,252.91,545.3530000000002,445.886,1,0,0,0,0,21146.883134000032
592,P01612.jpg,Gun,622,272.668,79.825,209.224,62.424,1,0,0,0,0,28309.3524
582,P01613.jpg,Gun,619,462.48,252.476,536.141,432.285,1,0,0,0,0,21810.17542399999
582,P01613.jpg,Gun,619,273.713,78.653,200.969,50.57899999999999,1,0,0,0,0,29335.073399999997
540,P01614.jpg,Gun,654,571.731,353.177,511.842,349.78,1,0,0,0,0,35419.298348
540,P01614.jpg,Gun,654,184.483,0.0,290.962,121.39,1,0,0,0,0,31283.151276
532,P01615.jpg,Gun,369,171.137,20.161,297.131,96.783,1,0,0,0,0,30247.73964799999
530,P01616.jpg,Gun,690,206.036,49.975,320.579,154.148,1,0,0,0,0,25973.388291000003
530,P01616.jpg,Gun,690,629.504,430.483,483.94,316.28,1,0,0,0,0,33367.86086000001
516,P01623.jpg,Gun,633,560.611,426.29,410.767,227.207,1,0,0,0,0,24655.962759999995
516,P01623.jpg,Gun,633,156.842,59.52,395.819,265.474,1,0,0,0,0,12685.436090000003
626,P01627.jpg,Gun,541,321.713,147.795,237.198,45.699,1,0,0,0,0,33305.12308200001
626,P01627.jpg,Gun,541,224.099,96.239,608.591,507.038,1,0,0,0,0,12984.566579999999
555,P01632.jpg,Gun,690,273.545,64.003,513.198,379.432,1,0,0,0,0,28029.595171999998
555,P01632.jpg,Gun,690,683.863,520.788,331.199,179.426,1,0,0,0,0,24750.38197500001
588,P01662.jpg,Gun,614,392.429,275.403,460.589,309.33,1,0,0,0,0,17701.235733999994
588,P01662.jpg,Pliers,614,585.914,403.352,302.517,53.145,0,0,1,0,0,45525.851064
632,P01671.jpg,Gun,610,318.564,144.168,373.48800000000006,288.538,1,0,0,0,0,14814.94020000001
632,P01671.jpg,Pliers,610,556.518,375.146,454.776,194.067,0,0,1,0,0,47285.312748000004
581,P01682.jpg,Gun,841,714.903,540.719,473.283,389.802,1,0,0,0,0,14541.054503999996
611,P01708.jpg,Gun,582,411.911,249.957,204.611,24.072,1,0,0,0,0,29239.013206
611,P01708.jpg,Pliers,582,247.738,12.572,247.798,18.408,0,0,1,0,0,53944.72874
488,P01710.jpg,Gun,686,345.1790000000001,210.943,301.961,133.451,1,0,0,0,0,22620.108360000017
488,P01710.jpg,Pliers,686,319.029,61.88800000000001,373.21,334.7580000000001,0,0,1,0,0,9887.585731999969
488,P01710.jpg,Pliers,686,613.6519999999998,427.116,275.949,148.153,0,0,1,0,0,23838.554655999982
587,P01716.jpg,Gun,642,445.403,337.723,489.733,319.007,1,0,0,0,0,18383.775680000002
587,P01716.jpg,Pliers,642,561.24,276.541,246.907,121.753,0,0,1,0,0,35631.218646
587,P01716.jpg,Pliers,642,225.149,56.287,425.796,334.651,0,0,1,0,0,15390.926989999996
649,P01754.jpg,Gun,542,444.895,261.014,463.249,239.145,1,0,0,0,0,41208.467624
649,P01754.jpg,Gun,542,401.507,262.391,416.6230000000001,240.649,1,0,0,0,0,24480.798984000012
601,P01769.jpg,Gun,609,452.687,249.945,353.079,210.315,1,0,0,0,0,28944.258888000004
601,P01769.jpg,Gun,609,419.413,239.112,427.594,252.1,1,0,0,0,0,31641.743694000004
601,P01769.jpg,Gun,609,361.376,136.967,455.451,304.33,1,0,0,0,0,33912.912489
601,P01769.jpg,Gun,609,330.423,161.72899999999996,465.897,302.241,1,0,0,0,0,27607.78526400001
601,P01769.jpg,Gun,609,217.445,32.501,505.592,359.346,1,0,0,0,0,27047.320223999996
612,P01772.jpg,Gun,618,486.076,304.681,427.62,273.024,1,0,0,0,0,28042.941420000006
612,P01772.jpg,Gun,618,447.598,247.357,362.378,192.89,1,0,0,0,0,33938.446608000006
612,P01772.jpg,Gun,618,362.005,202.597,355.286,157.43200000000004,1,0,0,0,0,31539.510431999992
612,P01772.jpg,Gun,618,420.9,248.142,499.954,298.5540000000001,1,0,0,0,0,34793.46119999998
612,P01772.jpg,Gun,618,523.769,375.355,512.7180000000002,328.338,1,0,0,0,0,27364.57332000002
519,P01774.jpg,Gun,646,526.9780000000002,299.606,366.247,225.521,1,0,0,0,0,31997.152072000034
519,P01774.jpg,Gun,646,563.9159999999998,378.407,315.73,218.305,1,0,0,0,0,18073.214324999986
519,P01774.jpg,Gun,646,354.602,162.526,324.751,122.684,1,0,0,0,0,38812.22109199999
519,P01774.jpg,Gun,646,382.511,261.848,286.863,114.866,1,0,0,0,0,20753.674011000003
519,P01774.jpg,Gun,646,481.011,355.423,289.269,138.32,1,0,0,0,0,18957.383012000006
564,P01778.jpg,Gun,826,326.4120000000001,186.821,371.861,299.319,1,0,0,0,0,10126.210322000003
566,P01779.jpg,Gun,842,305.987,179.741,360.718,296.445,1,0,0,0,0,8114.209158000003
564,P01786.jpg,Gun,823,290.717,108.757,507.143,390.8130000000001,1,0,0,0,0,21167.406799999975
676,P01793.jpg,Gun,562,88.54899999999998,0.0,469.98800000000006,323.509,1,0,0,0,0,12970.568971
676,P01793.jpg,Gun,562,241.367,46.417,656.4169999999998,549.886,1,0,0,0,0,20768.218449999968
527,P01797.jpg,Gun,632,611.924,534.831,425.02,249.149,1,0,0,0,0,13558.42300299999
527,P01797.jpg,Gun,632,453.723,298.7340000000001,527.0,441.508,1,0,0,0,0,13250.319587999997
479,P01809.jpg,Gun,802,505.454,339.347,276.41,174.283,1,0,0,0,0,16964.00958900001
479,P01809.jpg,Gun,802,292.47,39.743,434.597,291.951,1,0,0,0,0,36050.495641999994
635,P01811.jpg,Gun,838,340.737,158.656,567.306,412.051,1,0,0,0,0,28268.98565500001
635,P01811.jpg,Gun,838,543.05,332.219,335.527,195.724,1,0,0,0,0,29474.806292999994
667,P01815.jpg,Gun,865,808.945,594.619,347.025,210.998,1,0,0,0,0,29154.122802
667,P01815.jpg,Gun,865,496.798,291.264,366.348,235.73,1,0,0,0,0,26846.440012000003
517,P01817.jpg,Gun,799,740.1160000000001,495.441,147.372,6.59,1,0,0,0,0,34445.83585000002
517,P01817.jpg,Gun,799,471.075,270.056,316.311,200.09,1,0,0,0,0,23362.629198999995
491,P01855.jpg,Gun,640,152.071,8.945,233.837,84.773,1,0,0,0,0,21334.934064
499,P01871.jpg,Gun,792,359.2680000000001,231.461,457.36800000000005,278.122,1,0,0,0,0,22908.893522000017
585,P01891.jpg,Gun,640,531.842,361.881,314.531,233.187,1,0,0,0,0,13825.307584
600,P01895.jpg,Gun,560,333.011,142.313,228.042,92.468,1,0,0,0,0,25853.69065200001
636,P01896.jpg,Gun,576,335.939,146.379,232.881,91.384,1,0,0,0,0,26822.17132000001
760,P01906.jpg,Gun,846,474.061,306.366,463.221,290.6140000000001,1,0,0,0,0,28945.330864999985
501,P01907.jpg,Gun,812,476.676,267.22700000000003,286.783,177.063,1,0,0,0,0,22980.744280000003
639,P01913.jpg,Gun,871,621.985,413.919,379.846,242.124,1,0,0,0,0,28655.265652000006
546,P01917.jpg,Gun,697,424.222,229.381,472.61,349.23800000000006,1,0,0,0,0,24037.92385199999
626,P01919.jpg,Gun,667,455.967,305.956,518.644,354.709,1,0,0,0,0,24592.053284999995
655,P01920.jpg,Gun,631,343.963,177.19299999999996,534.322,358.2390000000001,1,0,0,0,0,29365.361909999996
626,P01921.jpg,Gun,560,455.4,320.915,516.4680000000002,347.455,1,0,0,0,0,22729.71330500002
634,P01926.jpg,Gun,638,385.881,212.396,231.414,90.362,1,0,0,0,0,24470.406219999997
568,P01932.jpg,Gun,850,525.985,328.335,319.87,182.313,1,0,0,0,0,27188.14105000001
745,P01935.jpg,Gun,535,342.61800000000005,193.742,435.087,246.031,1,0,0,0,0,28145.90105600001
687,P01937.jpg,Gun,883,475.72,282.74,402.01,249.963,1,0,0,0,0,29342.03006
550,P01940.jpg,Gun,801,444.774,238.163,330.765,216.049,1,0,0,0,0,23701.587475999993
618,P01947.jpg,Gun,864,674.074,451.212,390.278,251.353,1,0,0,0,0,30961.103349999998
617,P01948.jpg,Gun,861,656.4169999999998,440.893,383.927,255.951,1,0,0,0,0,27581.899423999985
553,P01954.jpg,Gun,799,374.626,190.867,305.015,210.819,1,0,0,0,0,17309.362763999998
610,P01957.jpg,Gun,630,518.729,399.454,420.568,267.891,1,0,0,0,0,18210.549175
604,P01960.jpg,Gun,618,340.0180000000001,157.83700000000005,321.247,162.373,1,0,0,0,0,28943.82419400001
633,P01973.jpg,Gun,650,532.719,327.891,399.751,201.709,1,0,0,0,0,40564.546776
633,P01973.jpg,Gun,650,437.73800000000006,258.513,595.592,396.817,1,0,0,0,0,35625.44937500001
633,P01973.jpg,Gun,650,390.661,238.691,434.225,314.666,1,0,0,0,0,18169.381230000003
633,P01973.jpg,Gun,650,450.127,250.254,347.673,227.381,1,0,0,0,0,24043.122916000004
633,P01973.jpg,Gun,650,230.432,37.992,400.484,277.992,1,0,0,0,0,23572.360479999992
633,P01973.jpg,Gun,650,341.931,199.047,274.324,105.622,1,0,0,0,0,24104.816568
621,P01974.jpg,Gun,609,516.141,325.78,488.597,287.833,1,0,0,0,0,38217.63580399999
621,P01974.jpg,Gun,609,347.44699999999995,231.374,404.406,273.441,1,0,0,0,0,15201.500444999998
621,P01974.jpg,Gun,609,146.253,0.0,378.501,230.986,1,0,0,0,0,21574.511294999997
621,P01974.jpg,Gun,609,272.386,90.537,539.687,353.315,1,0,0,0,0,33891.561828000005
621,P01974.jpg,Gun,609,297.922,166.372,362.67,178.457,1,0,0,0,0,24233.220150000005
621,P01974.jpg,Gun,609,361.376,210.48,323.812,123.049,1,0,0,0,0,30294.333648
579,P01980.jpg,Gun,630,413.062,299.39,499.832,364.978,1,0,0,0,0,15329.123888000002
579,P01980.jpg,Gun,630,363.431,166.50599999999997,425.36,315.33,1,0,0,0,0,21667.657750000006
579,P01980.jpg,Gun,630,296.9890000000001,89.65700000000002,445.48800000000006,262.999,1,0,0,0,0,37835.80934800002
579,P01980.jpg,Gun,630,328.208,165.705,346.86300000000006,222.073,1,0,0,0,0,20278.74937000001
579,P01980.jpg,Gun,630,294.587,104.867,232.137,35.559,1,0,0,0,0,37294.778159999994
579,P01980.jpg,Gun,630,514.727,312.999,408.587,232.808,1,0,0,0,0,35459.54611199999
588,P01982.jpg,Gun,597,179.783,91.029,343.397,151.25799999999995,1,0,0,0,0,17053.104806000003
588,P01982.jpg,Gun,597,317.844,169.921,350.211,207.81,1,0,0,0,0,21064.383123000003
588,P01982.jpg,Gun,597,566.6569999999998,389.909,388.366,225.525,1,0,0,0,0,28781.82106799997
588,P01982.jpg,Gun,597,425.562,255.64,413.576,235.745,1,0,0,0,0,30217.39918200001
588,P01982.jpg,Gun,597,311.017,220.746,461.27,267.768,1,0,0,0,0,17467.619042
588,P01982.jpg,Gun,597,439.975,259.433,264.362,153.984,1,0,0,0,0,19927.864876000007
529,P01990.jpg,Gun,645,642.5409999999998,472.891,263.581,82.139,1,0,0,0,0,30781.635299999965
529,P01990.jpg,Gun,645,178.666,2.459,340.816,207.8,1,0,0,0,0,23438.35031199999
658,P01994.jpg,Gun,552,288.274,94.689,177.65200000000004,22.111,1,0,0,0,0,30110.40448500001
658,P01994.jpg,Gun,552,351.4,178.856,621.4019999999998,443.75,1,0,0,0,0,30652.786687999964
620,P01996.jpg,Gun,601,466.596,335.247,576.895,403.036,1,0,0,0,0,22836.205790999997
620,P01996.jpg,Gun,601,138.222,0.0,262.225,81.182,1,0,0,0,0,25024.125546000003
565,P02001.jpg,Gun,622,603.0319999999998,421.253,278.899,151.889,1,0,0,0,0,23087.750789999976
565,P02001.jpg,Gun,622,260.813,42.679,565.0,413.766,1,0,0,0,0,32989.27735599999
592,P02002.jpg,Gun,562,420.607,246.366,517.2280000000002,410.216,1,0,0,0,0,18645.87789200003
592,P02002.jpg,Gun,562,367.764,194.95,244.209,45.275,1,0,0,0,0,34378.580276
557,P02008.jpg,Gun,657,555.987,375.667,235.579,61.315,1,0,0,0,0,31423.284480000002
557,P02008.jpg,Gun,657,296.36,148.597,438.888,251.715,1,0,0,0,0,27657.243999
591,P02010.jpg,Gun,554,356.897,162.61,529.366,328.714,1,0,0,0,0,38984.075123999995
591,P02010.jpg,Gun,554,369.568,174.577,209.555,66.428,1,0,0,0,0,27908.476857
574,P02023.jpg,Gun,619,385.4,235.173,448.957,369.143,1,0,0,0,0,11990.217778000002
666,P02025.jpg,Gun,531,433.166,286.753,504.709,419.819,1,0,0,0,0,12428.999569999998
601,P02027.jpg,Gun,614,472.008,308.17,469.379,316.1690000000001,1,0,0,0,0,25101.61997999998
536,P02029.jpg,Gun,646,515.487,332.44,370.169,244.709,1,0,0,0,0,22965.076619999993
591,P02036.jpg,Gun,601,331.42800000000005,180.987,424.589,286.94,1,0,0,0,0,20708.05320900001
703,P02049.jpg,Gun,850,346.696,130.686,371.458,212.611,1,0,0,0,0,34312.540470000014
703,P02049.jpg,Gun,850,627.51,542.186,403.227,202.021,1,0,0,0,0,17167.70074399999
705,P02050.jpg,Gun,847,349.778,128.072,382.317,214.849,1,0,0,0,0,37128.660408
705,P02050.jpg,Gun,847,626.371,540.2719999999998,405.191,205.863,1,0,0,0,0,17161.94147200003
753,P02051.jpg,Gun,499,388.041,205.433,328.94699999999995,133.498,1,0,0,0,0,35690.55099199999
753,P02051.jpg,Gun,499,176.267,60.869,584.6,404.857,1,0,0,0,0,20741.982713999998
487,P02055.jpg,Gun,812,349.769,132.066,265.226,128.09799999999998,1,0,0,0,0,29853.176984000005
487,P02055.jpg,Gun,812,623.187,436.437,399.532,321.657,1,0,0,0,0,14543.15625
747,P02057.jpg,Gun,836,321.865,214.577,523.679,345.36800000000005,1,0,0,0,0,19130.630567999993
747,P02057.jpg,Gun,836,686.221,512.01,446.642,274.39,1,0,0,0,0,30008.193172000003
761,P02060.jpg,Gun,532,325.149,139.253,606.684,453.249,1,0,0,0,0,28522.952759999993
761,P02060.jpg,Gun,532,441.418,304.193,333.3230000000001,123.453,1,0,0,0,0,28799.410750000017
590,P02072.jpg,Gun,616,434.409,322.48,393.105,234.496,1,0,0,0,0,17752.946760999996
590,P02072.jpg,Pliers,616,342.831,221.51,508.644,302.178,0,0,1,0,0,25048.661586000006
572,P02097.jpg,Gun,531,294.175,113.352,418.229,232.644,1,0,0,0,0,33558.036455
567,P02111.jpg,Gun,650,322.1090000000001,135.451,264.775,88.696,1,0,0,0,0,32866.55398200001
535,P02120.jpg,Gun,837,627.484,390.316,317.404,171.72099999999998,1,0,0,0,0,34551.34574400001
587,P02140.jpg,Gun,636,340.224,151.929,380.224,199.975,1,0,0,0,0,33939.985454999995
587,P02140.jpg,Wrench,636,485.687,247.288,281.597,231.263,0,0,0,0,1,11999.575265999994
587,P02140.jpg,Pliers,636,526.094,262.643,251.669,180.249,0,0,1,0,0,18815.67042000001
602,P02173.jpg,Gun,595,595.0,416.576,345.295,248.334,1,0,0,0,0,17300.169464
514,P02178.jpg,Gun,634,387.489,182.86900000000003,459.801,316.857,1,0,0,0,0,29249.201279999983
610,P02181.jpg,Gun,538,486.046,312.409,458.737,284.855,1,0,0,0,0,30192.348834
616,P02182.jpg,Gun,542,491.726,315.421,469.673,287.657,1,0,0,0,0,32090.330880000005
616,P02184.jpg,Gun,580,420.076,350.801,341.191,188.44,1,0,0,0,0,10581.825525000004
509,P02190.jpg,Gun,825,562.929,358.5130000000001,149.22,28.9,1,0,0,0,0,24595.333119999985
509,P02190.jpg,Gun,825,539.867,328.11300000000006,347.394,239.46,1,0,0,0,0,22855.45623599999
762,P02193.jpg,Gun,517,126.13,3.285,439.717,246.348,1,0,0,0,0,23754.414804999997
762,P02193.jpg,Gun,517,399.41,292.332,467.972,324.0490000000001,1,0,0,0,0,15410.986993999992
766,P02195.jpg,Gun,520,126.201,0.0,444.6880000000001,249.416,1,0,0,0,0,24643.521672000013
766,P02195.jpg,Gun,520,413.621,309.225,455.34,337.289,1,0,0,0,0,12324.052195999993
765,P02202.jpg,Gun,519,513.065,393.701,499.954,321.779,1,0,0,0,0,21267.680700000008
765,P02202.jpg,Gun,519,112.769,0.0,480.452,302.277,1,0,0,0,0,20092.616575000004
762,P02203.jpg,Gun,524,117.85,0.0,473.27,301.975,1,0,0,0,0,20187.115749999994
762,P02203.jpg,Gun,524,520.6709999999998,397.494,495.344,317.868,1,0,0,0,0,21860.961251999965
621,P02209.jpg,Gun,632,393.494,234.49,405.845,306.5420000000001,1,0,0,0,0,15789.574211999992
621,P02209.jpg,Gun,632,632.0,452.117,528.893,373.463,1,0,0,0,0,27959.214689999997
608,P02213.jpg,Gun,621,550.773,306.16,199.379,21.84,1,0,0,0,0,43428.347406999994
608,P02213.jpg,Gun,621,356.661,246.191,401.576,267.013,1,0,0,0,0,14865.174610000005
633,P02215.jpg,Gun,546,369.088,154.018,237.65,3.667,1,0,0,0,0,50322.72381
633,P02215.jpg,Gun,546,346.1930000000001,199.113,466.4980000000001,295.596,1,0,0,0,0,25136.266160000032
600,P02216.jpg,Gun,609,379.948,215.123,401.159,294.786,1,0,0,0,0,17532.929724999998
600,P02216.jpg,Gun,609,114.526,0.774,300.348,92.468,1,0,0,0,0,23646.76576
612,P02231.jpg,Gun,607,294.63,77.128,545.34,362.378,1,0,0,0,0,39794.60092400001
612,P02231.jpg,Gun,607,428.062,285.375,178.707,3.5460000000000003,1,0,0,0,0,24993.197607000002
587,P02234.jpg,Gun,630,576.366,367.43300000000005,428.517,242.146,1,0,0,0,0,38939.05214299999
587,P02234.jpg,Gun,630,168.907,0.0,296.561,186.371,1,0,0,0,0,18611.862329999996
521,P02241.jpg,Gun,681,630.812,420.541,287.969,123.76,1,0,0,0,0,34528.390639000005
521,P02241.jpg,Gun,681,151.429,18.172,320.569,149.72,1,0,0,0,0,22766.825193000004
622,P02242.jpg,Gun,608,306.704,108.93,229.917,48.29,1,0,0,0,0,35921.098298000004
622,P02242.jpg,Gun,608,326.79,132.107,589.567,462.716,1,0,0,0,0,24695.733233000003
610,P02245.jpg,Gun,608,522.247,342.241,555.5740000000002,361.9,1,0,0,0,0,34862.48204400003
610,P02245.jpg,Gun,608,186.186,66.44,269.305,66.443,1,0,0,0,0,24291.913052000004
472,P02254.jpg,Gun,385,271.506,113.005,335.2680000000001,131.81,1,0,0,0,0,32248.296458000008
761,P02256.jpg,Gun,642,309.172,207.202,389.759,223.097,1,0,0,0,0,16994.524140000005
761,P02256.jpg,Gun,642,319.776,206.386,657.829,469.122,1,0,0,0,0,21397.486729999997
596,P02264.jpg,Gun,534,285.659,100.422,151.935,15.884,1,0,0,0,0,25201.679086999997
594,P02282.jpg,Gun,644,440.244,320.773,275.319,80.531,1,0,0,0,0,23271.517148000003
424,P02343.jpg,Gun,729,435.362,233.428,133.636,45.692,1,0,0,0,0,17758.883696
529,P02344.jpg,Gun,726,600.5409999999998,393.903,315.071,229.254,1,0,0,0,0,17733.053245999992
557,P02347.jpg,Gun,726,644.821,404.051,324.648,177.491,1,0,0,0,0,35430.99089000001
537,P02358.jpg,Gun,715,635.0509999999998,479.695,275.656,110.76,1,0,0,0,0,25617.582975999972
417,P02360.jpg,Gun,692,199.598,31.654,158.006,31.408,1,0,0,0,0,21261.374512000002
417,P02360.jpg,Gun,692,349.0780000000001,102.877,209.708,79.72800000000002,1,0,0,0,0,32001.205980000002
499,P02363.jpg,Gun,666,324.961,115.936,330.161,202.954,1,0,0,0,0,26589.443175
499,P02363.jpg,Gun,666,144.709,18.618,320.91,212.205,1,0,0,0,0,13706.722155000003
627,P02369.jpg,Knife,876,506.455,86.821,563.7909999999998,450.452,0,1,0,0,0,47560.89792599993
627,P02369.jpg,Knife,876,563.222,151.38,295.7,195.438,0,1,0,0,0,41292.102604
595,P02379.jpg,Knife,864,375.461,55.99,489.513,294.397,0,1,0,0,0,62333.903635999995
595,P02379.jpg,Knife,864,531.355,98.806,381.958,134.444,0,1,0,0,0,107061.93318600002
600,P02388.jpg,Gun,837,228.659,64.875,292.005,157.126,1,0,0,0,0,22091.022135999996
